Desplaz. [mm]	Fuerza [N]
37.71047724	89.26
37.73	89.26
37.73099974	89.26
37.77	89.6388281
37.81	90.03
37.81	90.03
37.81742566	90.03
37.85	90.03
37.89	90.03
37.89	90.03
37.93867857	90.03
37.94718435	90.03
37.98	90.03
38.01	90.03
38.01	90.03
38.02335483	90.03
38.05	90.03
38.05	90.03
38.07733257	90.03
38.11	90.03
38.14	90.03
38.1636628	90.03
38.18	90.03
38.21	90.03
38.21	90.03
38.22385472	90.03
38.26	90.41081742
38.28954956	90.79
38.31	90.73138284
38.31915343	90.03
38.35	90.76991149
38.38	90.79
38.38	90.61602908
38.39654297	90.03
38.43	90.529879
38.46898894	90.79
38.47	90.79
38.47381527	90.79
38.52	90.79
38.54	91.16975611
38.57464569	91.55
38.58	91.55
38.58104826	91.55
38.62	91.45371613
38.63994335	90.79
38.67	90.79
38.67	90.79
38.71	90.79
38.72596313	90.79
38.75	90.79
38.77211341	90.79
38.79	91.48965308
38.83	91.55
38.83	91.55
38.86589903	90.79
38.90311168	90.79
38.91	91.33292625
38.948948	91.55
38.95306986	90.79
38.99	90.79
39.05	91.55
39.05	91.55
39.09	91.55
39.12	91.55
39.12933941	91.55
39.16	91.55
39.2	91.55
39.2	91.55
39.22789681	91.55
39.25	91.55
39.29077501	91.55
39.32	91.55
39.35531837	92.32
39.37	91.55
39.41	91.55
39.41911892	92.32
39.45	91.6643076
39.48	91.55
39.50834886	91.55
39.52	91.55
39.56	91.55
39.56403784	92.32
39.61	92.32
39.64	92.32
39.67020722	92.32
39.69	92.32
39.73	92.32
39.74722432	92.32
39.78	92.32
39.78	92.32
39.80969646	92.32
39.84307195	92.32
39.85	92.32
39.89	92.37967924
39.90339783	93.08
39.93	93.08
39.93906996	92.32
39.98	92.81932119
40.00903246	93.08
40.01718816	92.32
40.05	92.32
40.07629217	93.08
40.09	93.08
40.1176767	93.08
40.14	93.08
40.16762639	93.08
40.19996317	93.08
40.22	93.08
40.26	93.08
40.26	93.08
40.3	93.08
40.3	93.08
40.31671145	93.08
40.35	93.08
40.38	93.08
40.38	93.84
40.44	93.84
40.44	93.84
40.51	93.84
40.51107364	93.84
40.55	93.84
40.58470259	93.84
40.591001	93.84
40.63	93.84
40.63	93.84
40.66894985	93.84
40.67937117	93.84
40.71	93.84
40.74056191	93.84
40.75	93.84
40.79	93.84
40.79512491	93.84
40.83	93.84
40.85974823	93.84
40.87	93.84
40.89746403	93.84
40.92	93.84
40.95	94.09983267
40.98026903	94.6
40.99	94.6
40.99539165	94.6
41.03	94.6
41.0603056	94.6
41.08	93.90034706
41.13	93.84
41.15436934	93.84
41.16	93.84
41.19897864	94.6
41.20328287	94.6
41.24	94.6
41.29	94.6
41.29520508	94.6
41.33	94.6
41.36	94.6
41.36	94.6
41.406137	95.37
41.41304621	95.37
41.45	95.37
41.45	94.6
41.5	94.6
41.52	94.81739177
41.54615592	95.37
41.56	95.37
41.56	95.37
41.61	95.37
41.61	95.37
41.65288622	95.37
41.66	95.37
41.7	94.84018842
41.73	94.69880667
41.74950599	95.37
41.77	95.37
41.81	95.37
41.81	95.37
41.85	95.37
41.88051077	95.37
41.89	95.37
41.93	95.37
41.93519166	95.37
41.97	95.37
41.97	95.37
42.00804032	95.37
42.02	95.37
42.07	95.37
42.09562869	95.37
42.1	95.37
42.1	96.13
42.14	96.13
42.1623878	96.13
42.18	96.13
42.18	96.13
42.23	96.13
42.26246722	96.13
42.27994002	96.13
42.3	96.13
42.3	96.13
42.34	96.13
42.34721277	96.13
42.38	96.13
42.38	96.13
42.44	96.13
42.46	96.13
42.48162431	96.13
42.5	96.13
42.53789749	96.13
42.55	96.89
42.59	96.79060094
42.61414128	96.13
42.63	96.13
42.67	96.13
42.67	96.13
42.71	96.34929067
42.74049	96.89
42.75	96.89
42.80197451	96.89
42.83	96.89
42.83519465	96.89
42.87	96.89
42.90251493	96.89
42.91	96.89
42.91	96.89
42.95616503	96.89
42.96	96.89
43	96.89
43.02592833	96.89
43.03	96.89
43.03	96.89
43.08	96.89
43.08737977	96.89
43.12	96.89
43.12	97.19841082
43.14692551	97.66
43.1803206	97.66
43.2	97.08380339
43.23693923	96.89
43.24513498	96.89
43.28	96.89
43.28	96.89
43.28623139	96.89
43.36678836	96.89
43.38	96.89
43.43202091	96.89
43.44	97.66
43.48840572	97.66
43.49	97.66
43.53	97.32356424
43.56466475	96.89
43.57	97.66
43.61	97.66
43.63560227	97.66
43.65	97.66
43.70203131	97.66
43.71	97.66
43.75	97.66
43.77	97.80081792
43.7894814	98.42
43.81	98.42
43.85	98.42
43.85	98.42
43.9	98.42
43.90312954	97.66
43.94	98.03466392
43.98	98.42
43.98378908	97.66
44.01	97.66
44.06	98.42
44.06	98.42
44.10882836	98.42
44.1394555	98.42
44.14507704	98.42
44.18	98.42
44.23	99.18
44.23	99.18
44.27	99.18
44.30687425	99.18
44.32788901	99.18
44.34	99.18
44.38	99.18
44.38	99.18
44.43	99.18
44.43560923	99.18
44.47	99.18
44.50898236	99.18
44.52328432	99.18
44.55	99.18
44.56782024	99.18
44.59	99.18
44.6147046	99.18
44.64	99.18
44.68	99.18
44.68	99.18
44.69129654	99.18
44.72543718	99.18
44.75	99.18
44.78244041	99.18
44.79	99.18
44.8469446	99.95
44.87	99.95
44.87132629	99.18
44.92	99.31621893
44.94216226	99.95
44.96	99.95
45.00339266	99.95
45.01725978	99.95
45.05	99.95
45.08	99.95
45.10624002	99.95
45.12	99.95
45.12	100.6413477
45.17	100.7
45.17100345	99.95
45.21	99.95
45.24	99.95
45.24312051	99.95
45.28	99.95
45.32	99.95
45.32	99.95
45.33425553	99.95
45.37	99.95
45.4	99.95
45.4	99.95
45.44267826	99.95
45.47944578	99.95
45.49	99.95
45.53	99.95
45.58	99.95
45.59770913	99.95
45.62	100.6418899
45.66	100.7
45.68431155	100.7
45.69	100.7
45.69	100.7
45.74	100.7
45.77250482	100.7
45.78701824	100.7
45.81	101.2706989
45.85	101.5
45.85	101.5
45.86733307	100.7
45.9	100.7
45.92209635	101.5
45.94	101.5
45.97256065	101.5
46.00460779	100.7
46.02	100.7
46.0588734	100.7
46.06102455	100.7
46.1	100.7
46.12505447	100.7
46.15	101.4780966
46.18	101.5
46.19727468	100.7
46.23	100.7
46.26	100.7
46.26	101.5
46.31	101.5
46.34	101.5
46.34	101.5
46.34639037	101.5
46.39	101.5
46.42	101.5
46.42667447	101.5
46.47	101.5
46.47	101.5
46.52	101.5
46.54767947	101.5
46.55314131	101.5
46.59	101.5
46.61225722	102.2
46.64	101.5960486
46.68	101.5
46.68723393	101.5
46.72	101.5
46.75	101.5
46.7803883	101.5
46.79	101.5
46.82313698	102.2
46.84	102.2
46.89	102.2
46.8993114	102.2
46.93233594	102.2
46.96	102.2
46.97138075	102.2
47	102.2
47.0461032	103
47.05	103
47.09	103
47.12	103
47.12	103
47.1633774	103
47.17304306	102.2
47.21	102.6740381
47.23762938	103
47.24	103
47.26702779	103
47.30665008	103
47.32	103
47.34722014	103
47.37	103
47.40897684	103
47.41	103
47.41	103
47.43690743	103
47.48082472	103
47.49	103
47.53	103
47.55436505	103
47.57	103
47.57	103
47.63	103.1016691
47.65441468	103.8
47.66	103.8
47.7	103.8
47.73897659	103
47.74	103.8
47.77	103.8
47.77909745	103.8
47.82	103.8
47.86	103.8
47.89254916	103.8
47.9	103.8
47.9	103.8
47.94	103.8
47.95946484	103.8
47.98	103.8
47.98	103
48.03	103.3004692
48.06	103.8
48.07565983	103.8
48.1	103.8
48.12387458	103.8
48.14	103.8
48.19	103.8
48.19229228	103.8
48.22	103.8
48.26	103.8
48.26107256	103.8
48.3	103.8
48.3	103.8
48.35	103.8
48.35	103.8
48.35125677	104.5
48.4	104.5
48.42280131	104.5
48.43101872	104.5
48.47	104.5
48.47	104.5
48.51	104.5
48.55331507	103.8
48.56	104.5
48.6	104.5
48.61949439	104.5
48.64	103.8
48.67	103.8
48.67465193	104.5
48.71	104.5
48.71	104.5
48.75971891	104.5
48.79500155	104.5
48.8	104.5
48.84	104.5
48.84104093	104.5
48.88	104.5
48.90611509	104.5
48.92	104.5
48.92	105.1466791
48.96341747	105.3
48.98502718	105.3
49	105.3
49.04	105.3
49.04	105.3
49.05555235	105.3
49.08	105.3
49.11505092	105.3
49.13	105.3
49.17	105.3
49.17705831	105.3
49.2	105.3
49.22640669	105.3
49.24	105.3
49.29	105.3
49.30444466	105.3
49.34	105.3
49.38	105.3
49.40229909	105.3
49.41	105.3
49.43398688	106
49.45	106
49.49533514	106
49.5	106
49.52736715	106
49.54	106
49.58	106
49.58	106
49.59356727	106
49.62	106
49.65894161	106
49.66	106
49.66	105.3541465
49.70576655	105.3
49.74	105.318314
49.76278842	106
49.77	106
49.82	106
49.82707102	106
49.86	106
49.86	106
49.87811386	106
49.9	106
49.94	106
49.95323802	106
49.98	106
49.99964083	106
50.03	106
50.03128781	106
50.08051664	106
50.1	106
50.12223278	106
50.14	106
50.18	106
50.23	106.8
50.23903762	106
50.28	106.6933975
50.31	106.8
50.31	106.8
50.35	106.8
50.35091774	106.8
50.39	106.8
50.43	106.8
50.43	106.8
50.43534218	106.8
50.47	106.8
50.51871454	106.8
50.52	106.8
50.56	106.8
50.57811489	106.8
50.59	106.8
50.59	107.6
50.64678352	107.6
50.66917098	106.8
50.67	106.8
50.72	106.8
50.72519247	107.6
50.76	107.6
50.79898314	107.6
50.8	107.6
50.8	107.6
50.86	107.4554638
50.88	106.8
50.88911377	107.6
50.92	107.6
50.94470469	107.6
50.97	107.6
50.98991142	107.6
51.03075754	107.6
51.04	107.6
51.08	107.6
51.10004125	107.6
51.12	107.6
51.17	107.6
51.17	107.6
51.17	107.6
51.22	107.6
51.24077388	107.6
51.25	107.6
51.29	107.6
51.29957068	108.3
51.33	108.3
51.33	108.3
51.33	107.6
51.38	108.1280128
51.41	108.3
51.43170453	108.3
51.45	108.3
51.45	107.9963792
51.46437259	107.6
51.5	108.2813831
51.53	108.3
51.53	108.3
51.58	107.95053
51.60977731	107.6
51.62	107.6
51.62	108.3
51.66	108.3
51.67332117	108.3
51.7	108.3
51.7	108.3
51.72726857	108.3
51.78	108.3
51.78904319	108.3
51.83	108.3
51.86	108.3
51.87588821	108.3
51.9	108.3
51.9	108.7480274
51.92473821	109.1
51.95	109.1
51.99	109.1
52.01922782	109.1
52.02508893	109.1
52.06	109.1
52.07402366	108.3
52.12	108.9059659
52.15	109.1
52.16602634	109.1
52.19	109.1
52.23	109.1
52.23	109.1
52.27	109.1
52.33	108.3632062
52.35	109.1
52.35728524	109.1
52.39	108.665709
52.42248612	108.3
52.43	108.3
52.44980554	109.1
52.48	109.1
52.50244837	109.1
52.54074333	109.1
52.55	109.1
52.59	109.1
52.59	109.1
52.64	109.1
52.64	109.1
52.65967707	109.1
52.69	109.1
52.73601076	109.1
52.76	109.1
52.76511061	109.9
52.8	109.9
52.8	109.9
52.81428035	109.9
52.85	109.9
52.85639189	109.9
52.90257837	109.9
52.92	109.9
52.95396387	109.9
52.96	109.1
53	109.1
53.01702922	109.9
53.06	109.9
53.09	109.9
53.11227485	109.9
53.12	109.9
53.16614664	109.9
53.17	109.9
53.21	109.9
53.21	109.9
53.27	109.9
53.29	109.9
53.30995978	109.9
53.33	110.6
53.37	110.6
53.41060444	110.6
53.42	110.6
53.46334317	110.6
53.49	110.6
53.49100583	110.6
53.53	110.6
53.56431998	110.6
53.57	110.6
53.63457433	110.6
53.66	110.6
53.69898347	110.6
53.7106096	110.6
53.74	110.6
53.77000862	110.6
53.79	110.6
53.82	110.6
53.85234586	110.6
53.86	110.6
53.8989718	111.4
53.9010752	111.4
53.94	111.4
53.94	111.4
53.99	111.4
53.99	111.4
54.03	111.4
54.05922023	111.4
54.06	111.4
54.06930043	111.4
54.11	111.4
54.14781958	111.4
54.16	111.4
54.2	111.4
54.22590831	111.4
54.24334765	111.4
54.27	111.4
54.27112451	111.4
54.31	111.4
54.34867679	111.4
54.35	111.4
54.35	111.4
54.4	111.4
54.42922104	111.4
54.43	111.4
54.43888459	111.4
54.48	111.4
54.5096519	111.4
54.52	111.4
54.56028871	111.4
54.58964083	111.4
54.6	111.4
54.63032181	111.4
54.65	111.4
54.68	111.4
54.70455943	112.9
54.73	112.9
54.76	112.9
54.78552614	112.9
54.8	112.9
54.82193865	112.9
54.84	112.9
54.88	112.9
54.88	112.9
54.95	112.9
54.96	112.9
54.98005103	112.9
55	112.9
55.04872129	112.9
55.05	112.9
55.09332237	112.9
55.11334282	112.9
55.13	113.6374652
55.17	113.7
55.18159673	113.7
55.21	113.7
55.25598809	113.7
55.26	113.7
55.30001615	113.7
55.32946714	113.7
55.33	113.7
55.34448108	113.7
55.38	113.7
55.42	113.7
55.43430351	113.7
55.47	113.7
55.50479393	113.7
55.51894028	114.4
55.53	114.4
55.58	114.4
55.58	114.4
55.58922015	113.7
55.62	114.0139216
55.64369613	114.4
55.66	114.4
55.68034987	114.4
55.7363629	113.7
55.74	113.7
55.78	113.7
55.79955305	113.7
55.83	113.7
55.85370003	114.4
55.9	114.4
55.9	114.4
55.94	114.4
55.96829224	114.4
55.98	114.4
55.98656992	113.7
56.03	113.9760798
56.04999478	114.4
56.08305787	114.4
56.12	114.4
56.15	114.4
56.16176381	114.4
56.2	115.0590148
56.24	114.8023995
56.26604584	114.4
56.27325144	115.2
56.31	115.2
56.34023743	115.2
56.36	115.2
56.4	115.2
56.40379565	115.2
56.45	115.2
56.48	115.2
56.48	115.2
56.49396894	115.2
56.52	115.2
56.56	115.2
56.59277397	115.2
56.61076467	115.2
56.64	115.2
56.64	115.2
56.67559944	115.2
56.69	115.2
56.72	115.2
56.72	115.2
56.75313941	115.2
56.77	115.2
56.81	115.2
56.81	115.2
56.84249596	115.2
56.85694639	115.2
56.88	115.2
56.88	114.6850347
56.92038332	114.4
56.93	114.4
56.96044041	115.2
56.98881092	115.2
57	115.2
57.05	115.2
57.05843176	115.2
57.09	115.2
57.09	115.2
57.10179701	115.2
57.14	115.8891108
57.17	115.6908268
57.19638043	115.2
57.21	115.2
57.25	115.2
57.27212995	115.2
57.29	115.2
57.33	115.2
57.33	115.2
57.37953676	115.2633354
57.42	116
57.42543858	116
57.45	116
57.48024547	116
57.5	116
57.5553069	116
57.58	116
57.59539472	116
57.62	116
57.65898924	116
57.66	116
57.66	116
57.71	116
57.72708298	116.7
57.76683803	116
57.78	116
57.82300038	116.7
57.83109601	116.7
57.87	116.7
57.89403877	116.7
57.91	116.7
57.95	116.7
57.96368038	116.7
57.99	116.7
58.03	116.7
58.08847019	116.7
58.11	116.7
58.15	116
58.15311643	116
58.19	116
58.19	116
58.20412208	116
58.24	116
58.24	116.3524366
58.2694939	116.7
58.30205251	116.7
58.31	116.7
58.36	116.7
58.36103192	117.5
58.4	117.0162766
58.4388527	116.7
58.44	116.7
58.48822398	117.4387029
58.51845201	116.7
58.52	116.7
58.56	116.7628076
58.58803312	117.5
58.6	117.5
58.63799499	117.5
58.65	116.8069029
58.69068038	116.7
58.7	117.5
58.74	117.5
58.74	117.5
58.77334042	117.5
58.8	117.5
58.86	117.5
58.89891367	117.5
58.91501334	117.5
58.93	117.5
58.97	117.5
58.97	117.9393441
59.00000567	118.3
59.02	118.3
59.05	118.3
59.08464815	118.3
59.09	118.3
59.11751944	118.3
59.14	118.3
59.18	118.3
59.18	118.3
59.23	118.3
59.27	118.3
59.29	118.3
59.29	118.3
59.32258257	118.3
59.33	118.3
59.38	118.3
59.38	118.3
59.41605115	118.3
59.46	118.3
59.5	118.3
59.52771759	118.3
59.55076162	118.3
59.58	118.3
59.63523208	118.3
59.65968089	118.3
59.67	118.3
59.7	118.3
59.7	118.3
59.74	118.3
59.74	118.3
59.76026433	118.3
59.8079167	119
59.82	119
59.86838797	119
59.88107976	119
59.91	119
59.93821748	119
59.95	119
59.99	119
59.99	119
60.00718125	119
60.05	119
60.0891021	119.3953852
60.11	119.8
60.14223231	119.8
60.17360452	119.8
60.19	119.8
60.23	119.8
60.23	119.8
60.23	119.8
60.27590259	119.8
60.29955914	119.8
60.32	119.8
60.36	119.8
60.37598014	119.8
60.4	119.8
60.4	119.8
60.44	119.8540267
60.46405775	120.5
60.48	120.5
60.48	120.5
60.51546974	120.5
60.55141496	119.8
60.57	119.8
60.6	119.8
60.6	119.8
60.61338609	119.8
60.64	120.3326165
60.69	120.5
60.70313006	120.5
60.72	120.5
60.74741128	120.5
60.77	120.5
60.81	120.5
60.83409362	120.5
60.85	120.5
60.87835409	120.5
60.89103642	120.5
60.93	120.5
60.93651311	120.5
60.98	120.5
61.01	120.5
61.01	120.5
61.02993178	120.5
61.06	120.5
61.08227944	120.5
61.12314924	120.5
61.13107264	121.3
61.17	121.3
61.17	121.3
61.21868251	121.3
61.25034839	121.3
61.26	120.829221
61.28759953	120.5
61.31693535	120.5
61.34	121.1944476
61.38	121.3
61.38105835	120.5
61.42	120.5
61.42	120.5
61.42386325	120.5
61.47	120.9752152
61.51	121.3
61.53171499	121.3
61.55	121.3
61.58	121.3
61.58	121.3
61.58898819	121.3
61.63	121.3
61.63651197	121.3
61.68985006	122.1
61.7	122.1
61.7	121.4479804
61.73783583	121.3
61.75499814	121.3
61.79	121.3
61.83	121.3
61.83711381	121.3
61.87	121.3
61.87737097	122.1
61.91	122.1
61.95	122.1
61.95	122.1
62	122.1
62.00958514	122.1
62.04	122.1
62.07	122.1
62.07	122.1
62.09754404	122.1
62.12	122.8
62.16	122.6736049
62.18115118	122.1
62.19	122.1
62.19310212	122.1
62.23	122.1
62.23646183	122.8
62.28	122.4870183
62.31459888	122.1
62.32508288	122.1
62.36	122.1
62.36	122.1
62.36	122.4427513
62.38050487	122.8
62.42972174	122.8
62.44	122.1542514
62.48870542	122.1
62.49	122.8
62.53	122.8
62.55922024	122.8
62.56	122.8
62.56	122.8
62.570599	122.8
62.6268802	122.8
62.64	122.8
62.68	122.8
62.68	123.6
62.73	123.6
62.77348221	123.6
62.78106052	123.6
62.82	123.6
62.85	123.6
62.85511776	123.6
62.89	123.6
62.9236877	123.6
62.93	123.6
62.93	123.6
62.97555401	123.6
63.00160303	123.6
63.02	123.6
63.05	123.6
63.05307276	123.6
63.09	123.6
63.10164705	123.6
63.14	122.867216
63.17	122.8
63.19245121	122.8
63.22	122.8
63.22	123.3104997
63.25244098	123.6
63.26	123.6
63.3	123.6
63.31965432	123.6
63.35	124.4
63.38	124.4
63.38718969	123.6
63.42	123.6
63.42	124.4
63.47	124.0870278
63.50469778	123.6
63.51377885	123.6
63.54	124.1623744
63.57869107	124.4
63.58	124.4
63.62867898	124.4
63.63901756	124.4
63.66	124.4
63.66	124.4
63.6648028	123.6
63.72674502	124.4
63.74	123.9577281
63.78336737	123.6
63.7930984	123.6
63.83	123.6
63.83	123.6
63.83384178	123.6
63.88	123.8737504
63.89939875	124.4
63.93846124	124.4
63.96	124.4
63.97568579	124.4
64	124.4
64.03	124.4
64.04723104	124.4
64.09356946	124.4
64.11	124.4
64.15	124.4
64.15	124.4
64.2	124.4
64.24	124.4
64.29197932	124.4
64.32	124.4
64.32301907	124.4
64.36	124.4
64.39881212	124.4
64.4	124.4
64.4	125.1
64.45	124.8239431
64.48899358	124.4
64.5035737	125.1
64.52	125.1
64.53158397	125.1
64.57	125.1
64.60898937	125.1
64.61	125.1
64.66	125.1
64.66691435	125.1
64.69	125.1
64.73	125.1
64.74573204	125.1
64.77	125.1
64.82	125.1
64.84981049	125.1
64.88600687	125.1
64.89	125.1
64.89933074	125.1
64.94	125.6591127
64.98	125.9
65.02	125.1
65.03497157	125.1
65.05	125.1
65.05	125.9
65.1	125.9
65.120178	125.9
65.14	125.9
65.17468455	125.9
65.18	125.9
65.21036954	125.9
65.25107545	125.9
65.26	125.9
65.3	125.9
65.3202164	125.9
65.34	125.9
65.37940665	125.9
65.40535298	125.9
65.43	126.506918
65.46	126.6
65.49251544	126.6
65.51	126.6
65.5532537	126.6
65.56	125.9
65.59	126.3648902
65.62	126.6
65.66871745	125.9
65.67310854	125.9
65.71	125.9
65.71385782	126.6
65.76	126.0690498
65.79	126.2048234
65.82897585	126.6
65.83	125.9
65.87	125.9
65.90785658	125.9
65.92	125.9
65.92	126.6
65.97	126.6
65.99	126.6
66.0012035	126.6
66.03	126.6
66.07	126.6
66.07391591	126.6
66.12	126.6
66.16	126.6
66.16324393	126.6
66.2	126.6
66.24	126.6
66.26742188	126.6
66.29	126.6
66.32	126.6
66.35461087	126.6
66.36	126.6
66.36	127.4
66.41	127.4
66.42713563	127.4
66.45	126.6
66.49	126.6
66.49	126.6
66.50344732	127.4
66.53	126.6
66.56	126.6
66.59542265	126.6
66.61	126.6
66.64688827	127.4
66.65	127.4
66.65	127.4
66.7	127.4
66.72923569	127.4
66.73515975	127.4
66.77	127.4
66.79606036	127.4
66.81	127.4
66.81	127.4
66.86	127.4
66.89	127.4
66.89707233	127.4
66.93	127.4
66.97	127.4
66.97	127.4
67.02	127.4
67.04738833	127.4
67.07	127.4
67.07	127.4
67.11	127.4
67.14	127.4
67.14	127.4
67.15978619	127.4
67.19	127.4
67.23	127.4
67.26463642	127.4
67.28655393	127.4
67.3	127.4
67.33046229	127.4
67.34	128.2
67.38	128.2
67.38	127.7254044
67.42048957	127.4
67.43535497	127.4
67.46	127.4
67.48409018	128.2
67.5	127.4
67.54	127.4218358
67.56175769	128.2
67.59	128.2
67.62691774	128.2
67.63	128.2
67.66892195	128.2
67.67	128.2
67.71	128.5778561
67.75	128.9
67.79247406	128.2
67.83	128.2
67.84122628	128.2
67.87	128.2
67.91845152	128.2
67.95	128.2
67.9517289	128.2
68.01	128.7304131
68.04	128.9
68.08	128.9
68.08291405	128.9
68.12	128.9
68.15265517	128.9
68.17075192	129.7
68.2	129.7
68.23813845	129.7
68.25	128.9
68.28	128.9
68.30848832	129.7
68.32	129.7
68.34995233	128.9
68.38	128.9
68.42	128.9
68.42	128.9
68.4870808	129.7
68.49	129.7
68.53	129.7
68.55841642	129.7
68.57	129.7
68.61	129.7
68.61	129.7
68.61309098	129.7
68.65	129.7
68.69	129.7
68.69	129.7
68.74	129.7
68.77279937	129.7
68.81	129.7
68.81	129.7
68.85	129.7
68.87760934	129.7
68.89	129.7
68.9226366	129.7
68.94515864	130.5
68.98	130.5
68.99347853	129.7
69.02	130.3475132
69.06	130.5
69.08208359	130.5
69.1	130.5
69.1283993	130.5
69.15148808	130.5
69.18	130.5
69.22	130.5
69.25035784	130.5
69.26	130.5
69.2897522	130.5
69.32863791	130.5
69.35	130.5
69.38	130.5
69.38530197	130.5
69.42	130.5
69.44679974	131.2
69.49345408	131.2
69.51	131.2
69.55	131.2
69.56773869	131.2
69.59	131.2
69.60350762	131.2
69.63	131.2
69.66980129	131.2
69.69965044	131.2
69.71	131.2
69.74295649	131.2
69.76586612	131.2
69.79	131.2
69.7938997	131.2
69.84	131.2
69.87768949	131.2
69.90322042	131.2
69.91	131.2
69.95055546	132
69.96101791	132
70	132
70.03896481	132
70.04728222	132
70.08	132
70.12	132
70.14824754	132
70.16309779	132
70.2	132
70.24885958	132
70.27028926	132
70.29	132
70.32	132
70.33770526	132
70.36	132
70.36	132
70.38012335	132
70.42213916	132
70.45	132
70.49	132
70.50549298	132
70.53	132
70.53	132.475948
70.56244194	132.8
70.57	132.8
70.62	132.8
70.62731935	132.8
70.66075239	132.8
70.69	132.8
70.69	132.8
70.72685328	132.8
70.73	132.8
70.77603348	132.8
70.78	132.8
70.83	132.8
70.85394668	132.8
70.86990135	132.8
70.89	132.8
70.91222944	132.8
70.94	132.8
70.94	132.8
70.99	132.8
71.02255257	132.8
71.03876611	132.8
71.06	132.8
71.07458463	132.8
71.11	132.8
71.15	132.8
71.15	132.8
71.19869581	132.8
71.22253021	132.8
71.23	132.8
71.27	132.8
71.28975642	132.8
71.31	132.8
71.31	132.8
71.35872459	132.8
71.37188409	132.8
71.38	132.8
71.43	132.8
71.43	132.9301238
71.43387392	133.5
71.48	133.0388093
71.51	132.8
71.51	133.5
71.56	132.9671794
71.59	132.8
71.62231247	132.8
71.63314022	133.5
71.67	133.5
71.70623498	133.5
71.71	133.5
71.76187827	133.5
71.79	133.5
71.79306964	133.5
71.83	133.5
71.87	133.5
71.89986918	133.5
71.93	133.5
71.97	133.5
72	133.5
72.03242708	133.5
72.04	133.5
72.08	133.5
72.08785519	133.5
72.14260923	133.5
72.16	133.5
72.2	133.5
72.20927828	134.3
72.24	134.3
72.24	134.3
72.29	134.3
72.33	134.3
72.34458559	134.3
72.36	134.3
72.4061128	134.3
72.41	134.3
72.45	134.3
72.45	134.3
72.49616289	134.3
72.50687481	133.5
72.53	134.2376599
72.57	134.3
72.60689559	134.3
72.61943145	134.3
72.65	134.3
72.68936644	134.3
72.7284152	134.3
72.73	134.3
72.78	134.3
72.79506569	134.3
72.81	134.3
72.82193361	134.3
72.86	134.3
72.9	134.3
72.93256274	135
72.94310524	135
72.98	135
73.01792344	135
73.03	135
73.05760624	135
73.1	135
73.10308972	135
73.14	135
73.17896685	135
73.18	135
73.23213995	135
73.26	135
73.26	135
73.3	135
73.34	135
73.34	135
73.35690936	135.8
73.4	135.8
73.44	135.8
73.45194206	135.8
73.47	135.8
73.50296248	135.8
73.52	135.8
73.55	135.8
73.58410526	135.8
73.59	135.7385667
73.61008086	135
73.63	135
73.63	135.8
73.68	135.8
73.70624647	135.8
73.72	135.8
73.76	135.8
73.76	135.8
73.78600377	135.8
73.81774644	135.8
73.83	135.8
73.88	135.8
73.91897268	135.8
73.92	136.6
73.96	136.6
74	136.6
74.00723824	136.6
74.04	136.6
74.06417018	135.8
74.08	135.8
74.12	135.8
74.12	136.5375542
74.16	136.6
74.1816075	135.8
74.2	135.8
74.2	135.8
74.25	136.19297
74.28891021	136.6
74.29925613	136.6
74.33	136.6
74.33	136.6
74.38847906	136.6
74.41	136.6
74.42115814	136.6
74.45	136.6
74.49	136.6
74.49	136.6
74.54	136.6
74.54	136.6
74.59879742	136.6
74.61	136.6
74.66	136.6
74.66521925	136.6
74.7	136.6
74.7	136.6
74.75	136.6
74.77	136.6
74.79537425	136.6
74.82	136.6
74.86	136.6
74.86	136.7285298
74.90875143	137.2106175
74.94	136.6
74.9472443	137.3
74.98	136.8425237
75.01683836	136.6
75.02	136.6
75.04723398	137.3
75.07	136.6188289
75.11845835	136.6530034
75.13948883	137.3
75.14	137.3
75.14	137.3
75.19	137.3
75.21570546	137.3
75.23	137.3
75.23	137.3
75.28	137.3
75.28306912	138.1
75.32691319	138.1
75.35	138.1
75.38050645	138.1
75.39	138.1
75.43	138.1
75.45401552	138.1
75.4934615	138.1
75.51	138.1
75.55	138.1
75.56584352	138.1
75.59	138.1
75.64	138.1
75.64	138.1
75.6462776	138.1
75.6907628	138.1
75.72	138.6528914
75.76	138.9
75.76724676	138.1
75.8	138.1
75.84042437	138.1
75.8660753	138.9
75.88	138.9
75.88967825	138.9
75.92	138.9
75.96	138.9
75.96	138.9
75.97686316	138.1
76.01	138.8383764
76.04	138.9
76.07042487	138.9
76.08	138.9
76.08904786	138.9
76.12	138.9
76.139701	138.9
76.17	138.9
76.20883785	138.9
76.23177143	139.6
76.25	138.9
76.29	138.9
76.29	139.4144397
76.33	139.6
76.33	139.5444025
76.33381828	138.9
76.38	138.9
76.42	138.9
76.44427107	138.9
76.45	138.9
76.45	139.6
76.5	139.6
76.52915644	139.6
76.53	139.6
76.55779154	139.6
76.58691409	139.6
76.61	139.6
76.63748184	139.6
76.66	139.6
76.7	139.6
76.73154276	139.6
76.74	139.6
76.78	139.6
76.78	139.6
76.81530607	140.4
76.83	139.9624231
76.8663458	139.6
76.90633027	139.6
76.93313596	139.6
76.95	139.6
76.99	139.6
76.99	139.6
77.0289307	139.6
77.04123431	139.6
77.07	139.6
77.07	139.6
